index,destination,coverage,type,destination_code,origin,origin_code,gender,year,migrants,M49,migrants_millions,name,alpha-2,alpha-3,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code,alpha-3_dest,gdp_per_capita_dest,total_population_dest
16945,Iceland,,B,352,Colombia,170,female,2000,35,170,0.000035,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ISL,32096.37226136954,281205.0
21821,Cayman Islands,22,C R,136,Colombia,170,male,2000,149,170,0.000149,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CYM,,39674.0
16180,Denmark,11,B R,208,Colombia,170,female,2000,931,170,0.000931,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,DNK,30722.02518375665,5339616.0
19249,Portugal,,B,620,Colombia,170,male,2000,115,170,0.00011499999999999999,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,PRT,11526.372066796825,10289898.0
9584,Guinea,,C B R,324,Colombia,170,female,2000,,170,,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,GIN,518.1570669240263,8428832.0
18368,Croatia,,B,191,Colombia,170,female,2000,,170,,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,HRV,4953.651587890217,4468302.0
16712,Finland,,B,246,Colombia,170,female,2000,157,170,0.000157,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,FIN,24335.922508265896,5176209.0
23748,Mexico,,B R,484,Colombia,170,female,2000,3479,170,0.003479,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,MEX,7524.027138009098,98625552.0
16180,Denmark,11,B R,208,Colombia,170,male,2000,1112,170,0.001112,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,DNK,30722.02518375665,5339616.0
19249,Portugal,,B,620,Colombia,170,female,2000,247,170,0.000247,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,PRT,11526.372066796825,10289898.0
17436,Lithuania,,B,440,Colombia,170,female,2000,3,170,3e-6,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,LTU,3300.636349285588,3499536.0
23356,Costa Rica,,B R,188,Colombia,170,male,2000,2958,170,0.0029579999999999997,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CRI,3812.7538828492393,3937739.0
27000,New Zealand,37,B R,554,Colombia,170,female,2000,123,170,0.00012299999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,NZL,13641.102718382228,3857700.0
25551,Venezuela,,B R,862,Colombia,170,male,2000,294429,170,0.294429,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,VEN,4776.281676393797,24526708.0
21609,Bahamas,,B R,44,Colombia,170,female,2000,14,170,0.000014,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BHS,24940.077508607777,323835.0
16405,Estonia,,B,233,Colombia,170,male,2000,,170,,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,EST,4070.60902410208,1396985.0
23455,El Salvador,,B R,222,Colombia,170,male,2000,169,170,0.000169,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,SLV,1982.870935426154,5943366.0
18845,Italy,,B R,380,Colombia,170,male,2000,4880,170,0.00488,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ITA,20190.00356360841,56942108.0
20220,France,16,B R,250,Colombia,170,female,2000,8228,170,0.008228,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,FRA,22340.593951621708,60918661.0
23544,Guatemala,,B R,320,Colombia,170,male,2000,339,170,0.000339,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,GTM,1648.9657897155912,11697592.0
8921,South Africa,,B R,710,Colombia,170,female,2000,68,170,0.000068,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ZAF,3217.8469344846712,47159719.0
16491,Faroe Islands,12,B,234,Colombia,170,male,2000,25,170,0.000024999999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,FRO,23322.75933575153,45754.0
20121,Belgium,,B R,56,Colombia,170,female,2000,1493,170,0.001493,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BEL,23098.88650774014,10251250.0
16712,Finland,,B,246,Colombia,170,male,2000,195,170,0.000195,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,FIN,24335.922508265896,5176209.0
15573,Slovakia,,B,703,Colombia,170,female,2000,9,170,9e-6,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,SVK,5421.6448441887,5388720.0
27000,New Zealand,37,B R,554,Colombia,170,male,2000,93,170,0.000093,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,NZL,13641.102718382228,3857700.0
21495,Aruba,19,B R,533,Colombia,170,male,2000,2811,170,0.0028109999999999997,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ABW,20681.02302696252,90588.0
24726,Brazil,,B R,76,Colombia,170,female,2000,1820,170,0.00182,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BRA,3766.548114660316,174018282.0
21609,Bahamas,,B R,44,Colombia,170,male,2000,19,170,0.000018999999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BHS,24940.077508607777,323835.0
23626,Honduras,,B R,340,Colombia,170,male,2000,355,170,0.000355,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,HND,1092.564007462518,6577773.0
25067,Ecuador,,B R,218,Colombia,170,male,2000,24234,170,0.024234,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ECU,1382.2342175990902,12689206.0
25993,Canada,,B,124,Colombia,170,female,2000,8229,170,0.008229,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CAN,24271.00205638213,30685730.0
16180,Denmark,11,B R,208,Colombia,170,female,2005,1148,170,0.001148,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,DNK,48925.80766987841,5419432.0
16712,Finland,,B,246,Colombia,170,male,2005,328,170,0.000328,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,FIN,39049.87037802232,5246096.0
23626,Honduras,,B R,340,Colombia,170,male,2005,351,170,0.00035099999999999997,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,HND,1304.7003915382616,7478355.0
19570,Slovenia,,B,705,Colombia,170,male,2005,5,170,4.9999999999999996e-6,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,SVN,17969.70959071607,2000474.0
18368,Croatia,,B,191,Colombia,170,female,2005,15,170,0.000014999999999999999,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,HRV,10443.527835329449,4310145.0
23748,Mexico,,B R,484,Colombia,170,male,2005,4221,170,0.004221,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,MEX,8671.758918851627,105811504.0
13313,Israel,,B R,376,Colombia,170,male,2005,939,170,0.000939,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ISR,21286.838863659534,6930100.0
13055,Cyprus,,B,196,Colombia,170,male,2005,21,170,0.000021,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CYP,24959.26171875,1036151.0
23851,Nicaragua,,B R,558,Colombia,170,male,2005,211,170,0.00021099999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,NIC,1183.3021401017506,5342105.0
22187,Dominican Republic,,B R,214,Colombia,170,female,2005,2280,170,0.00228,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,DOM,3878.312067352443,9225034.0
23978,Panama,,B R,591,Colombia,170,male,2005,14539,170,0.014539,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,PAN,5017.741092282403,3313026.0
21609,Bahamas,,B R,44,Colombia,170,male,2005,63,170,0.000063,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BHS,28602.418186999483,343894.0
23748,Mexico,,B R,484,Colombia,170,female,2005,5309,170,0.0053089999999999995,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,MEX,8671.758918851627,105811504.0
17808,Sweden,,B R,752,Colombia,170,female,2005,4113,170,0.0041129999999999995,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,SWE,43378.61521171487,9029572.0
17436,Lithuania,,B,440,Colombia,170,male,2005,2,170,2e-6,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,LTU,7857.031487864918,3322528.0
24345,Argentina,,B R,32,Colombia,170,male,2005,1670,170,0.0016699999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ARG,5067.653422932756,39216789.0
17684,Norway,,B,578,Colombia,170,female,2005,1854,170,0.001854,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,NOR,67047.17045582643,4623291.0
21977,Curaçao,23,B R,531,Colombia,170,female,2005,3124,170,0.003124,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CUW,17032.33566207436,137658.0
24561,Bolivia,,B R,68,Colombia,170,male,2005,1082,170,0.0010819999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BOL,1020.1232620073686,9360754.0
11292,Japan,,C,392,Colombia,170,male,2005,759,170,0.000759,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,JPN,37812.89501999483,127773000.0
19249,Portugal,,B,620,Colombia,170,male,2005,171,170,0.00017099999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,PRT,18780.12751241,10503330.0
23851,Nicaragua,,B R,558,Colombia,170,female,2005,178,170,0.000178,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,NIC,1183.3021401017506,5342105.0
24726,Brazil,,B R,76,Colombia,170,male,2005,3002,170,0.003002,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BRA,4827.781730747141,184688101.0
24872,Chile,,B R,152,Colombia,170,male,2005,2634,170,0.002634,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CHL,7480.3233099863555,16348778.0
22339,Haiti,,B R,332,Colombia,170,female,2005,347,170,0.000347,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,HTI,775.8457040569159,9061273.0
21899,Cuba,,B,192,Colombia,170,female,2005,73,170,0.000073,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CUB,3786.337992252912,11262554.0
21821,Cayman Islands,22,C R,136,Colombia,170,female,2005,139,170,0.000139,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CYM,,46788.0
25067,Ecuador,,B R,218,Colombia,170,male,2005,35980,170,0.03598,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ECU,2909.0260601438827,13846163.0
14704,Bulgaria,,B,100,Colombia,170,male,2005,10,170,9.999999999999999e-6,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BGR,3899.825963328784,7658972.0
10996,China,5,C R,156,Colombia,170,male,2005,391,170,0.00039099999999999996,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CHN,1777.644968284641,1303720000.0
17436,Lithuania,,B,440,Colombia,170,female,2005,3,170,3e-6,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,LTU,7857.031487864918,3322528.0
19675,Spain,,B R,724,Colombia,170,male,2005,121019,170,0.12101899999999999,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ESP,26450.95301303824,43653155.0
23544,Guatemala,,B R,320,Colombia,170,male,2005,438,170,0.00043799999999999997,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,GTM,2046.4661165075804,13087629.0
25328,Peru,,B R,604,Colombia,170,male,2005,1511,170,0.001511,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,PER,2706.669472976084,28101180.0
23978,Panama,,B R,591,Colombia,170,female,2005,16618,170,0.016618,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,PAN,5017.741092282403,3313026.0
18845,Italy,,B R,380,Colombia,170,male,2005,7345,170,0.007345,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ITA,32062.72383366903,58166682.0
20121,Belgium,,B R,56,Colombia,170,male,2005,1510,170,0.0015099999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BEL,36809.70134036188,10478617.0
23626,Honduras,,B R,340,Colombia,170,female,2005,280,170,0.00028,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,HND,1304.7003915382616,7478355.0
23455,El Salvador,,B R,222,Colombia,170,male,2005,219,170,0.00021899999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,SLV,2447.3914084539406,6005578.0
22547,Puerto Rico,27,B,630,Colombia,170,female,2005,2362,170,0.002362,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,PRI,21959.322696986048,3821362.0
25551,Venezuela,,B R,862,Colombia,170,male,2005,318105,170,0.31810499999999997,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,VEN,5432.485418465401,26785804.0
15033,Hungary,,B,348,Colombia,170,male,2005,87,170,0.000087,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,HUN,11212.204696899376,10087065.0
21609,Bahamas,,B R,44,Colombia,170,female,2005,43,170,0.000042999999999999995,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BHS,28602.418186999483,343894.0
17244,Latvia,,B,428,Colombia,170,female,2005,5,170,4.9999999999999996e-6,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,LVA,7283.787381276217,2238799.0
24345,Argentina,,B R,32,Colombia,170,female,2005,1975,170,0.0019749999999999998,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ARG,5067.653422932756,39216789.0
20220,France,16,B R,250,Colombia,170,male,2005,10173,170,0.010173,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,FRA,34696.37183169715,63180854.0
23356,Costa Rica,,B R,188,Colombia,170,male,2005,3772,170,0.0037719999999999997,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CRI,4703.007217847779,4261240.0
25993,Canada,,B,124,Colombia,170,male,2005,16427,170,0.016427,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CAN,36383.66000680948,32242732.0
26156,United States of America,36,B,840,Colombia,170,male,2005,251980,170,0.25198,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,USA,44123.39964700257,295516599.0
21495,Aruba,19,B R,533,Colombia,170,female,2005,5116,170,0.005116,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ABW,24171.83713254216,97635.0
26886,Australia,,B R,36,Colombia,170,male,2005,2710,170,0.0027099999999999997,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,AUS,34479.76792983877,20176844.0
18628,Greece,,B,300,Colombia,170,male,2005,92,170,0.000092,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,GRC,22054.131575688592,10987314.0
21821,Cayman Islands,22,C R,136,Colombia,170,male,2005,157,170,0.000157,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CYM,,46788.0
17244,Latvia,,B,428,Colombia,170,male,2005,2,170,2e-6,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,LVA,7283.787381276217,2238799.0
27000,New Zealand,37,B R,554,Colombia,170,male,2005,145,170,0.000145,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,NZL,27751.06547088586,4133900.0
20448,Liechtenstein,,B,438,Colombia,170,male,2005,4,170,4e-6,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,LIE,105295.0570276112,34753.0
9584,Guinea,,C B R,324,Colombia,170,male,2005,,170,,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,GIN,463.1776868509797,9245844.0
15573,Slovakia,,B,703,Colombia,170,male,2005,29,170,0.000029,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,SVK,11641.54103217625,5372807.0
22785,Sint Maarten (Dutch part),28,B R,534,Colombia,170,male,2005,41,170,0.000041,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,SXM,,32057.0
8921,South Africa,,B R,710,Colombia,170,female,2005,67,170,0.000067,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ZAF,5836.876633251265,49490033.0
24561,Bolivia,,B R,68,Colombia,170,female,2005,864,170,0.000864,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,BOL,1020.1232620073686,9360754.0
16945,Iceland,,B,352,Colombia,170,female,2005,65,170,0.000065,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,ISL,56794.85015889529,296734.0
20865,Switzerland,,B R,756,Colombia,170,female,2005,5270,170,0.0052699999999999995,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,CHE,56242.89336456386,7437115.0
18628,Greece,,B,300,Colombia,170,female,2005,305,170,0.000305,Colombia,CO,COL,170,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19,419,5,GRC,22054.131575688592,10987314.0
